selected_precision,baseline_precision,difference
0.26670206528993545,0.17920758274247092,0.08749448254746453
0.2756393130673997,0.17813871674646328,0.09750059632093641
0.26234784716615916,0.16666120696328143,0.09568664020287773
0.28052805280528054,0.1551155115511551,0.12541254125412543
0.283508565546651,0.19784492970288134,0.08566363584376965
0.25334503893739124,0.16783722707246093,0.08550781186493031
0.26195353525500337,0.17464923832284707,0.0873042969321563
0.2590111952371708,0.1736556008542031,0.08535559438296772
0.24719146791526445,0.1828756767302346,0.06431579118502984
0.30805741407903015,0.19924188580905,0.10881552826998014
0.27015558698727016,0.1796078622640589,0.09054772472321126
0.29287738379749306,0.17691809328716124,0.11595929051033182
0.2640632050853053,0.19303133166048023,0.07103187342482506
0.2620345660553764,0.1746294251901046,0.08740514086527179
0.2878729049375526,0.1826344399145797,0.10523846502297288
0.2289946000702563,0.1399325213015383,0.089062078768718
0.2655910323037303,0.17486325869554828,0.09072777360818204
0.25082920761747524,0.17489577426237587,0.07593343335509936
0.2676803394625177,0.17685306215350596,0.09082727730901172
0.28174738656131626,0.17630753223105564,0.10543985433026062
0.27232288701997176,0.1533534023941325,0.11896948462583926
0.2549464306036515,0.171072525971809,0.08387390463184252
0.2817148709944886,0.1895007234713619,0.0922141475231267
0.2742200328407225,0.15599343185550082,0.11822660098522167
0.25965831877305373,0.19391056752734095,0.06574775124571278
0.29228243021346473,0.20525451559934318,0.08702791461412154
0.2924007868767173,0.22131834365702582,0.07108244321969145
0.2683925547954269,0.1829792505150427,0.08541330428038418
0.27738916256157636,0.1931527093596059,0.08423645320197046
0.2767156025947422,0.20419775967744558,0.07251784291729663
0.245435627306573,0.15149815474158254,0.09393747256499047
0.2374335220449477,0.1498991087256656,0.0875344133192821
0.2737612286293828,0.17374191055732635,0.10001931807205644
0.26929392446633826,0.17733990147783252,0.09195402298850575
0.27426498083016065,0.17231162409199485,0.1019533567381658
0.26319725568615976,0.17763254157928107,0.08556471410687869
0.2903849608547356,0.17487943559446747,0.11550552526026811
0.2615958640198995,0.18420881497016697,0.07738704904973251
0.2528211238973796,0.17715684202439372,0.07566428187298588
0.2520032840722496,0.18720032840722492,0.06480295566502467
0.285605900491527,0.19300718763884328,0.09259871285268373
0.26848916418735475,0.18610284673787578,0.08238631744947897
0.23704666340207328,0.16463233241673597,0.07241433098533731
0.26681044694426065,0.18617095148232565,0.080639495461935
0.27617614702646737,0.19080437455510257,0.08537177247136479
0.2783982831780715,0.19936919800354422,0.07902908517452731
0.2760385472044741,0.1848327074086719,0.09120583979580224
0.2652457363962997,0.1960688679705409,0.06917686842575882
0.2752206739550162,0.17615040696343556,0.09907026699158064
0.22734714575485368,0.135036865320841,0.09231028043401268
0.2653351542050757,0.18293257897218296,0.08240257523289274
