model,target,capacity,months,rows,selected,true_positives_selected,precision,precision_min,precision_max,recall,prevalence,lift
decile,responded_strict,0.03,3,6075,184,31,0.16842940243257534,0.16393442622950818,0.1774193548387097,0.06870918642902735,0.07423121407972523,2.2683480813481913
decile,responded_strict,0.04,3,6075,244,41,0.16812205159088625,0.14634146341463414,0.19753086419753085,0.09104237246526244,0.07423121407972523,2.267519242318984
decile,responded_strict,0.05,3,6075,305,51,0.16718436549537308,0.15841584158415842,0.17647058823529413,0.11308882015024303,0.07423121407972523,2.252283764156614
decile,responded_strict,0.06,3,6075,366,56,0.15294469907170283,0.1322314049586777,0.1721311475409836,0.1240565620857269,0.07423121407972523,2.0590265336119207
decile,responded_strict,0.07,3,6075,426,73,0.17123436946631432,0.1276595744680851,0.20422535211267606,0.161454313350027,0.07423121407972523,2.3023039837153703
decile,responded_strict,0.08,3,6075,487,82,0.1681892256005606,0.11801242236024845,0.19753086419753085,0.18115677321156776,0.07423121407972523,2.2594468989869854
decile,responded_strict,0.09,3,6075,549,88,0.16017503918430503,0.12087912087912088,0.18478260869565216,0.19445770118328667,0.07423121407972523,2.1520208813344945
decile,responded_strict,0.1,3,6075,609,97,0.15918290612022665,0.12376237623762376,0.18137254901960784,0.21442529582167233,0.07423121407972523,2.139296652396827
decile,responded_strict,0.11,3,6075,670,109,0.16255349519923512,0.12162162162162163,0.18666666666666668,0.24085530515048856,0.07423121407972523,2.1839787213325335
decile,responded_strict,0.12,3,6075,730,117,0.16015983375290735,0.11570247933884298,0.18518518518518517,0.2585505965532479,0.07423121407972523,2.151939417341969
decile,responded_strict,0.13,3,6075,791,122,0.15411038223223159,0.11450381679389313,0.17424242424242425,0.26964010408994943,0.07423121407972523,2.0708636563994594
decile,responded_strict,0.14,3,6075,852,131,0.15359532253448946,0.1099290780141844,0.17832167832167833,0.28934256395149016,0.07423121407972523,2.0629269513782904
decile,responded_strict,0.15,3,6075,912,139,0.1522866040029737,0.11589403973509933,0.17320261437908496,0.307220503756076,0.07423121407972523,2.046417591511086
decile,responded_strict,0.16,3,6075,973,147,0.15096465933012493,0.12111801242236025,0.16819571865443425,0.32509844356066186,0.07423121407972523,2.02964717015113
decile,responded_strict,0.17,3,6075,1035,161,0.1554581099986131,0.12536443148688048,0.17579250720461095,0.35602297834732655,0.07423121407972523,2.0898158737317853
decile,responded_strict,0.18,3,6075,1095,167,0.15242927783095614,0.12396694214876033,0.16893732970027248,0.3694063926940639,0.07423121407972523,2.0495992805445438
decile,responded_strict,0.19,3,6075,1156,180,0.15566203376625706,0.13838120104438642,0.16623376623376623,0.3987106594000098,0.07423121407972523,2.0953603519887483
decile,responded_strict,0.2,3,6075,1216,188,0.15454155561682445,0.13399503722084366,0.16666666666666666,0.41619089703932827,0.07423121407972523,2.0793198650909654
decile,responded_strict,0.21,3,6075,1277,191,0.1495051964127103,0.13002364066193853,0.16121495327102803,0.42284676191879017,0.07423121407972523,2.0115962283609403
decile,responded_strict,0.22,3,6075,1338,197,0.14716869019535558,0.1309255079006772,0.1603563474387528,0.43614768989050917,0.07423121407972523,1.980238448085653
decile,responded_strict,0.23,3,6075,1398,208,0.14872817147733228,0.13390928725701945,0.15991471215351813,0.46062061177394803,0.07423121407972523,2.0016225104943293
decile,responded_strict,0.24,3,6075,1459,214,0.14661793148105548,0.13250517598343686,0.15714285714285714,0.4739323415328718,0.07423121407972523,1.9733277088002446
decile,responded_strict,0.25,3,6075,1520,220,0.14468258707798842,0.13320079522862824,0.1568627450980392,0.4872332695045907,0.07423121407972523,1.9472985047387745
decile,responded_strict,0.26,3,6075,1581,226,0.14291098848370706,0.13358778625954199,0.15283018867924528,0.500677566651937,0.07423121407972523,1.9238907818604127
decile,responded_strict,0.27,3,6075,1642,236,0.14368952954825331,0.1323529411764706,0.15063520871143377,0.5228781852997496,0.07423121407972523,1.934542756803314
decile,responded_strict,0.28,3,6075,1702,244,0.14332226054226774,0.13120567375886524,0.15061295971978983,0.5405626749153042,0.07423121407972523,1.9294798402878737
decile,responded_strict,0.29,3,6075,1764,247,0.13998064670765256,0.1284246575342466,0.14695945945945946,0.5472185397947661,0.07423121407972523,1.8845359360285083
decile,responded_strict,0.3,3,6075,1824,253,0.1386667951910248,0.12748344370860928,0.1454248366013072,0.5605302695536898,0.07423121407972523,1.8668907004630093
decile,responded_strict,0.31,3,6075,1884,259,0.1374399528374373,0.1282051282051282,0.1439873417721519,0.5739028821132224,0.07423121407972523,1.8505643642077836
decile,responded_strict,0.32,3,6075,1945,266,0.13671983056225978,0.12577639751552794,0.1439509954058193,0.5893042667059459,0.07423121407972523,1.8406196265066521
decile,responded_strict,0.33,3,6075,2006,270,0.13455626333094198,0.125,0.1426448736998514,0.5981715520204253,0.07423121407972523,1.8114918754857652
decile,responded_strict,0.34,3,6075,2067,274,0.1325285272399995,0.12408759124087591,0.13997113997113997,0.6071105219227181,0.07423121407972523,1.784345403225122
decile,responded_strict,0.35,3,6075,2128,280,0.13154427172143254,0.12198581560283688,0.13865546218487396,0.6203613688810331,0.07423121407972523,1.7710154152646886
decile,responded_strict,0.36,3,6075,2188,287,0.13113176822666514,0.12,0.13896457765667575,0.6357627534737565,0.07423121407972523,1.7652245015738375
