model,period,target,capacity,rows,selected,true_positives_selected,precision,recall,prevalence,lift
extended_boosting,2025-07,responded_strict,0.58,2025,1175,138,0.1174468085106383,0.92,0.07407407407407407,1.5855319148936171
extended_boosting,2025-07,responded_strict,0.59,2025,1195,139,0.11631799163179916,0.9266666666666666,0.07407407407407407,1.5702928870292887
extended_boosting,2025-07,responded_strict,0.6,2025,1215,140,0.11522633744855967,0.9333333333333333,0.07407407407407407,1.5555555555555556
extended_boosting,2025-07,responded_strict,0.61,2025,1236,140,0.11326860841423948,0.9333333333333333,0.07407407407407407,1.529126213592233
extended_boosting,2025-07,responded_strict,0.62,2025,1256,140,0.11146496815286625,0.9333333333333333,0.07407407407407407,1.5047770700636944
extended_boosting,2025-07,responded_strict,0.63,2025,1276,141,0.11050156739811912,0.94,0.07407407407407407,1.4917711598746082
extended_boosting,2025-07,responded_strict,0.64,2025,1296,141,0.1087962962962963,0.94,0.07407407407407407,1.46875
extended_boosting,2025-07,responded_strict,0.65,2025,1317,141,0.1070615034168565,0.94,0.07407407407407407,1.4453302961275627
extended_boosting,2025-07,responded_strict,0.66,2025,1337,143,0.10695587135377711,0.9533333333333334,0.07407407407407407,1.443904263275991
extended_boosting,2025-07,responded_strict,0.67,2025,1357,145,0.10685335298452468,0.9666666666666667,0.07407407407407407,1.4425202652910833
